link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,is_link,link_type_name,from_biway
3707,South Lakeshore Drive,536924967,2482,2484,1,"LINESTRING (-111.9199531 33.3689198, -111.9199538 33.3690577, -111.9199542 33.3691298, -111.9199561 33.3694691, -111.9199582 33.3698534, -111.9199605 33.3702535, -111.9199627 33.3706419)",1,191.49,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.12,25.0,25.0,0.29,,,,,,,
3708,South Lakeshore Drive,536924966,2483,2482,1,"LINESTRING (-111.919938 33.3667129, -111.919942 33.3672966, -111.9199428 33.3674162, -111.9199439 33.3675737, -111.9199504 33.3685294, -111.9199531 33.3689198)",1,245.4,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.15,25.0,25.0,0.37,,,,,,,
3709,South Lakeshore Drive,1375474134,2483,2859,1,"LINESTRING (-111.919938 33.3667129, -111.9199369 33.3665483, -111.9199361 33.3664251)",1,32.0,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3710,South Lakeshore Drive,536924967,2484,2482,1,"LINESTRING (-111.9199627 33.3706419, -111.9199605 33.3702535, -111.9199582 33.3698534, -111.9199561 33.3694691, -111.9199542 33.3691298, -111.9199538 33.3690577, -111.9199531 33.3689198)",1,191.49,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.12,25.0,25.0,0.29,,,,,,,
3711,South Lakeshore Drive,536924968,2484,2485,1,"LINESTRING (-111.9199627 33.3706419, -111.9199534 33.3708702)",1,25.4,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.04,,,,,,,
3712,South Lakeshore Drive,536924968,2485,2484,1,"LINESTRING (-111.9199534 33.3708702, -111.9199627 33.3706419)",1,25.4,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.04,,,,,,,
3713,South Lakeshore Drive,536924969,2485,2486,1,"LINESTRING (-111.9199534 33.3708702, -111.9199537 33.3710446)",1,19.39,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
3714,South Lakeshore Drive,536924970,2486,2272,1,"LINESTRING (-111.9199537 33.3710446, -111.9199535 33.3711565, -111.9199544 33.3712318)",1,20.82,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
3715,South Lakeshore Drive,536924969,2486,2485,1,"LINESTRING (-111.9199537 33.3710446, -111.9199534 33.3708702)",1,19.39,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
3716,South Lakeshore Drive,536924971,2487,2271,1,"LINESTRING (-111.9194252 33.3740892, -111.9196057 33.3738753)",1,29.1,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.04,,,,,,,
3717,South Lakeshore Drive,536924973,2488,2487,1,"LINESTRING (-111.919178 33.3746317, -111.9192063 33.3745295, -111.9192405 33.3744345, -111.9192637 33.374368, -111.9192941 33.3743056, -111.9193577 33.3741925, -111.9194252 33.3740892)",1,64.87,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.04,25.0,25.0,0.1,,,,,,,
3718,South Lakeshore Drive,536924974,2489,2488,1,"LINESTRING (-111.9191647 33.3748556, -111.919178 33.3746317)",1,24.93,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.04,,,,,,,
3719,South Lakeshore Drive,536924975,2490,2489,1,"LINESTRING (-111.9191753 33.3753118, -111.9191647 33.3748556)",1,50.74,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.08,,,,,,,
3720,South Lakeshore Drive,536924976,2491,2490,1,"LINESTRING (-111.9191807 33.3756598, -111.9191753 33.3753118)",1,38.7,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.06,,,,,,,
3721,South Lakeshore Drive,536924978,2492,2493,1,"LINESTRING (-111.9204883 33.3777836, -111.9204264 33.3776125)",1,19.87,tertiary,5,56,2,2400,drive,0,0.15,4,1,0.01,35.0,35.0,0.02,,,,,,,
3722,South Lakeshore Drive,1070406433,2493,148,1,"LINESTRING (-111.9204264 33.3776125, -111.9202883 33.3774242)",1,24.55,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.02,35.0,35.0,0.03,,,,,,,
3723,South Lakeshore Drive,1070406434,2494,2492,1,"LINESTRING (-111.9205171 33.3779359, -111.9205074 33.3778364, -111.9204883 33.3777836)",1,17.23,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.01,35.0,35.0,0.02,,,,,,,
3724,South Lakeshore Drive,536924980,2495,2906,1,"LINESTRING (-111.9205407 33.378772, -111.9205405 33.3786707, -111.920539 33.3784714, -111.9205378 33.3783229)",1,49.94,tertiary,5,56,3,3600,drive,0,0.15,4,1,0.03,35.0,35.0,0.05,,,,,,,
3725,South Lakeshore Drive,536924981,2496,2495,1,"LINESTRING (-111.9205418 33.3788759, -111.9205407 33.378772)",1,11.55,tertiary,5,56,2,2400,drive,0,0.15,4,1,0.01,35.0,35.0,0.01,,,,,,,
3726,,536924983,2497,2269,1,"LINESTRING (-111.9207801 33.3796655, -111.9206891 33.3797044)",1,9.49,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.01,,,,,,,
3727,South Lakeshore Drive,536924982,2497,2496,1,"LINESTRING (-111.9207801 33.3796655, -111.9207075 33.3795286, -111.920663 33.3794182, -111.9206328 33.3793363, -111.9206082 33.3792611, -111.9205832 33.3791546, -111.9205629 33.3790537, -111.9205489 33.3789634, -111.9205418 33.3788759)",1,91.12,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.06,35.0,35.0,0.1,,,,,,,
3728,South Lakeshore Drive,536924984,2498,2497,1,"LINESTRING (-111.9209279 33.3798907, -111.9208891 33.3798381, -111.9208405 33.3797639, -111.9207801 33.3796655)",1,28.57,tertiary,5,56,2,2400,drive,0,0.15,4,1,0.02,35.0,35.0,0.03,,,,,,,
3729,South Lakeshore Drive,536924985,2499,2498,1,"LINESTRING (-111.9216074 33.380454, -111.9215114 33.3803963, -111.9214964 33.3803866, -111.9213801 33.3803118, -111.9212662 33.3802263, -111.921193 33.3801634, -111.9211091 33.3800845, -111.9210562 33.3800344, -111.9209771 33.3799488, -111.9209279 33.3798907)",1,89.44,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.06,35.0,35.0,0.1,,,,,,,
3730,South Lakeshore Drive,536924987,2500,2499,1,"LINESTRING (-111.9221396 33.3806658, -111.921918 33.3805911, -111.9218118 33.3805504, -111.9216965 33.3804995, -111.9216074 33.380454)",1,54.85,tertiary,5,56,2,2400,drive,0,0.15,4,1,0.03,35.0,35.0,0.06,,,,,,,
3731,South Lakeshore Drive,536924991,2501,2500,1,"LINESTRING (-111.9234551 33.3811002, -111.9226554 33.3808376, -111.922407 33.3807559, -111.9221396 33.3806658)",1,131.35,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.08,35.0,35.0,0.14,,,,,,,
3732,South Lakeshore Drive,536924995,2502,2501,1,"LINESTRING (-111.9238652 33.3812391, -111.9234551 33.3811002)",1,41.09,tertiary,5,56,2,2400,drive,0,0.15,4,1,0.03,35.0,35.0,0.04,,,,,,,
3733,South Lakeshore Drive,536925000,2503,2502,1,"LINESTRING (-111.9247466 33.3815366, -111.924699 33.3815204, -111.9238652 33.3812391)",1,88.27,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.05,35.0,35.0,0.09,,,,,,,
3734,South Lakeshore Drive,536925003,2504,2503,1,"LINESTRING (-111.925153 33.381679, -111.924811 33.3815597, -111.9247466 33.3815366)",1,40.92,tertiary,5,56,2,2400,drive,0,0.15,4,1,0.03,35.0,35.0,0.04,,,,,,,
3735,South Dorsey Lane,536925022,2505,166,1,"LINESTRING (-111.9177035 33.4216544, -111.917704 33.421496, -111.9177046 33.4212686, -111.9177073 33.4208893, -111.9177096 33.4206954, -111.9177074 33.4203063, -111.9177077 33.4201858, -111.9177082 33.4200246)",1,181.23,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.11,25.0,25.0,0.27,,,,,,,
3736,South Dorsey Lane,536925025,2505,1391,1,"LINESTRING (-111.9177035 33.4216544, -111.917702 33.4218974, -111.917702 33.4220187)",1,40.51,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.06,,,,,,,
3737,South Dorsey Lane,536925027,2506,1391,1,"LINESTRING (-111.9176821 33.4222296, -111.917698 33.4221317, -111.917702 33.4220187)",1,23.56,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.01,25.0,25.0,0.04,,,,,,,
3738,South Dorsey Lane,536925028,2506,2507,1,"LINESTRING (-111.9176821 33.4222296, -111.9176758 33.4222671, -111.9176443 33.4224386, -111.9176467 33.422541, -111.9176548 33.4228884, -111.9176562 33.4229467, -111.9176593 33.4232191, -111.9176682 33.4237215)",1,166.17,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.1,25.0,25.0,0.25,,,,,,,
3739,,,2507,23,,"LINESTRING (-111.9176682 33.4237215, -111.91136650374384 33.433452944116105)",1,1228.18,,0,90,1,99999,drive,0,0.15,4,1,0.76,55.0,55.0,0.82,,,,,0,connector,1
3740,South Dorsey Lane,536925028,2507,2506,1,"LINESTRING (-111.9176682 33.4237215, -111.9176593 33.4232191, -111.9176562 33.4229467, -111.9176548 33.4228884, -111.9176467 33.422541, -111.9176443 33.4224386, -111.9176758 33.4222671, -111.9176821 33.4222296)",1,166.17,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.1,25.0,25.0,0.25,,,,,,,
3741,South Dorsey Lane,536925030,2508,580,1,"LINESTRING (-111.9176951 33.408003, -111.9176941 33.4081002, -111.9176922 33.408319, -111.9176908 33.4084681, -111.9176894 33.4086162, -111.9176934 33.4090761, -111.9176978 33.4092243)",1,135.81,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.08,25.0,25.0,0.2,,,,,,,
3742,South Dorsey Lane,536925031,2508,2900,1,"LINESTRING (-111.9176951 33.408003, -111.917697 33.4076507, -111.917696 33.4075762)",1,47.46,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3743,East Alameda Drive,536925036,2509,1105,1,"LINESTRING (-111.9353977 33.4001471, -111.93501 33.4001514, -111.934918 33.4001524)",1,44.53,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3744,East Alameda Drive,536925037,2509,2510,1,"LINESTRING (-111.9353977 33.4001471, -111.9358887 33.4001417, -111.937499 33.4001269, -111.9392742 33.4001194)",1,359.87,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.22,25.0,25.0,0.54,,,,,,,
3745,East Alameda Drive,536925038,2510,1937,1,"LINESTRING (-111.9392742 33.4001194, -111.939566 33.4001169, -111.939702 33.4001158)",1,39.72,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.02,25.0,25.0,0.06,,,,,,,
3746,East Alameda Drive,536925037,2510,2509,1,"LINESTRING (-111.9392742 33.4001194, -111.937499 33.4001269, -111.9358887 33.4001417, -111.9353977 33.4001471)",1,359.87,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.22,25.0,25.0,0.54,,,,,,,
3747,South College Avenue,536925044,2511,1104,1,"LINESTRING (-111.9349089 33.4079907, -111.9349095 33.4084881, -111.9349102 33.408691, -111.9349107 33.4088561, -111.9349119 33.4089659, -111.934915 33.4093789)",1,154.36,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.1,25.0,25.0,0.23,,,,,,,
3748,South College Avenue,536925043,2511,1932,1,"LINESTRING (-111.9349089 33.4079907, -111.934905 33.4075791, -111.934904 33.4074493)",1,60.2,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.04,25.0,25.0,0.09,,,,,,,
3749,South Priest Drive,888075865,2512,196,1,"LINESTRING (-111.9631629 33.3583644, -111.9631628 33.3581438, -111.9631627 33.3580592)",1,33.94,tertiary,5,56,2,2400,drive,0,0.15,4,1,0.02,35.0,35.0,0.04,,,,,,,
3750,South Priest Drive,537091841,2512,2513,1,"LINESTRING (-111.9631629 33.3583644, -111.963162 33.3589124, -111.9631614 33.3593235)",1,106.65,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.07,25.0,25.0,0.16,,,,,,,
3751,South Priest Drive,537091841,2513,2512,1,"LINESTRING (-111.9631614 33.3593235, -111.963162 33.3589124, -111.9631629 33.3583644)",1,106.65,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.07,25.0,25.0,0.16,,,,,,,
3752,South Avenida Del Yaqui,967114490,2513,2765,1,"LINESTRING (-111.9631614 33.3593235, -111.96316 33.3598109, -111.96316 33.3598286, -111.9631602 33.3600693)",1,82.93,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.05,25.0,25.0,0.12,,,,,,,
3753,South Priest Drive,537091847,2514,143,1,"LINESTRING (-111.9631808 33.3767763, -111.9631837 33.376235)",1,60.19,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.04,25.0,25.0,0.09,,,,,,,
3754,South Priest Drive,537091849,2514,2516,1,"LINESTRING (-111.9631808 33.3767763, -111.9631816 33.3768258, -111.963185 33.3770464, -111.9631869 33.3771695, -111.9631871 33.3771829)",1,45.22,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3755,,,2515,22,,"LINESTRING (-111.9631805 33.3754835, -111.95295068566995 33.371701867041224)",1,1040.26,,0,90,1,99999,drive,0,0.15,4,1,0.65,55.0,55.0,0.69,,,,,0,connector,1
3756,South Priest Drive,537091848,2515,142,1,"LINESTRING (-111.9631805 33.3754835, -111.9631816 33.3756171, -111.9631836 33.3758829)",1,44.41,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3757,South Priest Drive,537091849,2516,2514,1,"LINESTRING (-111.9631871 33.3771829, -111.9631869 33.3771695, -111.963185 33.3770464, -111.9631816 33.3768258, -111.9631808 33.3767763)",1,45.22,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3758,South Priest Drive,537091850,2516,2517,1,"LINESTRING (-111.9631871 33.3771829, -111.9631901 33.3773794, -111.9631923 33.3775037)",1,35.67,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3759,South Priest Drive,537091850,2517,2516,1,"LINESTRING (-111.9631923 33.3775037, -111.9631901 33.3773794, -111.9631871 33.3771829)",1,35.67,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3760,South Priest Drive,537091852,2517,2518,1,"LINESTRING (-111.9631923 33.3775037, -111.9631919 33.3775237, -111.9631915 33.3776028, -111.9631908 33.3779018)",1,44.27,tertiary,5,40,4,4800,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3761,South Priest Drive,537091851,2518,1145,1,"LINESTRING (-111.9631908 33.3779018, -111.9631892 33.37796, -111.963187 33.3780629, -111.963185 33.3782551)",1,39.29,tertiary,5,40,5,6000,drive,0,0.15,4,1,0.02,25.0,25.0,0.06,,,,,,,
3762,South Priest Drive,537091852,2518,2517,1,"LINESTRING (-111.9631908 33.3779018, -111.9631915 33.3776028, -111.9631919 33.3775237, -111.9631923 33.3775037)",1,44.27,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.07,,,,,,,
3763,South All America Way,537091854,2519,2520,1,"LINESTRING (-111.93672 33.372201, -111.9366044 33.3722653, -111.9365597 33.3723463)",1,22.82,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.01,25.0,25.0,0.03,,,,,,,
3764,South Mill Avenue,692346193,2520,211,1,"LINESTRING (-111.9365597 33.3723463, -111.936636 33.3724497, -111.9369844 33.3729222, -111.9372853 33.3733439, -111.9375296 33.3736675, -111.9379474 33.3742195, -111.9384347 33.3748719, -111.9386473 33.375164, -111.939019 33.3756539, -111.9391311 33.3758085, -111.9391978 33.3759152, -111.9392671 33.3760423, -111.9393 33.3761289, -111.9393235 33.3762201, -111.9393492 33.3763745, -111.9393578 33.3767902)",1,565.99,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.35,25.0,25.0,0.85,,,,,,,
3765,South Mill Avenue,853331551,2520,517,1,"LINESTRING (-111.9365597 33.3723463, -111.9364926 33.3722752, -111.936342 33.3721111, -111.9362165 33.3719901, -111.936132 33.3719202, -111.9360132 33.3718329, -111.9358648 33.3717383, -111.9356842 33.3716366, -111.9355347 33.3715753, -111.9354148 33.3715299, -111.935336 33.3715066, -111.935268 33.3714868, -111.9351303 33.3714569, -111.934945 33.3714277, -111.934839 33.3714147, -111.934733 33.3714085, -111.9346185 33.3714061, -111.934505 33.3714038, -111.93438 33.3714033)",1,239.63,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.15,25.0,25.0,0.36,,,,,,,
3766,South All America Way,537091856,2520,532,1,"LINESTRING (-111.9365597 33.3723463, -111.9366734 33.3723598, -111.9368515 33.3722674)",1,30.13,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3767,South All America Way,537091857,2521,2522,1,"LINESTRING (-111.937477 33.3714842, -111.9372694 33.3717656)",1,36.75,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.06,,,,,,,
3768,South All America Way,537091860,2522,533,1,"LINESTRING (-111.9372694 33.3717656, -111.9371286 33.3719562, -111.9370846 33.3719994, -111.9370474 33.3720255, -111.9370058 33.3720557, -111.9367793 33.3721704)",1,65.44,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.04,25.0,25.0,0.1,,,,,,,
3769,South All America Way,537091865,2523,525,1,"LINESTRING (-111.9362617 33.3661983, -111.9363013 33.3660908, -111.9363613 33.3659314)",1,31.09,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3770,South All America Way,537091863,2524,522,1,"LINESTRING (-111.9368473 33.3671558, -111.9371626 33.3674348)",1,42.66,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.06,,,,,,,
3771,South All America Way,537091867,2525,529,1,"LINESTRING (-111.936698 33.3644126, -111.9366959 33.3641673)",1,27.28,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.04,,,,,,,
3772,South Country Club Way,537091868,2526,182,1,"LINESTRING (-111.9006286 33.3787922, -111.9006313 33.3786264, -111.900631 33.378602, -111.900632 33.3784706)",1,35.76,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3773,South Country Club Way,537091870,2526,2527,1,"LINESTRING (-111.9006286 33.3787922, -111.9006263 33.3789249, -111.9006185 33.379424, -111.9006193 33.3798212, -111.9005991 33.3812177, -111.9005935 33.3816058, -111.9005955 33.3820784, -111.900597 33.382446, -111.900597 33.3828596, -111.9006037 33.3832606, -111.900597 33.3836726, -111.9005978 33.3839596, -111.9005981 33.3840541)",1,585.13,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.36,25.0,25.0,0.88,,,,,,,
3774,,,2527,27,,"LINESTRING (-111.9005981 33.3840541, -111.90044918598994 33.38584380493845)",1,198.98,,0,90,1,99999,drive,0,0.15,4,1,0.12,55.0,55.0,0.13,,,,,0,connector,1
3775,South Country Club Way,537091870,2527,2526,1,"LINESTRING (-111.9005981 33.3840541, -111.9005978 33.3839596, -111.900597 33.3836726, -111.9006037 33.3832606, -111.900597 33.3828596, -111.900597 33.382446, -111.9005955 33.3820784, -111.9005935 33.3816058, -111.9005991 33.3812177, -111.9006193 33.3798212, -111.9006185 33.379424, -111.9006263 33.3789249, -111.9006286 33.3787922)",1,585.13,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.36,25.0,25.0,0.88,,,,,,,
3776,East Watson Drive,1349517962,2528,583,1,"LINESTRING (-111.9108441 33.3694079, -111.9107618 33.3694067, -111.9103326 33.3693708, -111.9101432 33.3693367, -111.9099797 33.3693072, -111.9094572 33.3692131, -111.9090366 33.3691271, -111.9086246 33.3690841, -111.908204 33.3690626, -111.907898 33.3690659, -111.9074357 33.3690923, -111.9072771 33.3690984)",1,334.96,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.21,25.0,25.0,0.5,,,,,,,
3777,East Watson Drive,537091871,2528,2140,1,"LINESTRING (-111.9108441 33.3694079, -111.911145 33.3694098, -111.911289 33.369414)",1,41.32,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.03,25.0,25.0,0.06,,,,,,,
3778,East Southshore Drive,1064496476,2529,2135,1,"LINESTRING (-111.9117618 33.3722369, -111.9116573 33.372212, -111.9114639 33.3722116, -111.9113066 33.3722474)",1,43.19,tertiary,5,56,2,2400,drive,0,0.15,4,1,0.03,35.0,35.0,0.05,,,,,,,
3779,East Southshore Drive,1366745073,2529,2531,1,"LINESTRING (-111.9117618 33.3722369, -111.9118435 33.3722212, -111.9119272 33.3722042, -111.9120554 33.372168, -111.9121973 33.3721167, -111.9123296 33.3720693, -111.9133849 33.3715308, -111.9135736 33.371438, -111.9137112 33.371377, -111.9138732 33.3713227, -111.9139964 33.3712916, -111.9140566 33.3712821, -111.9141464 33.3712686, -111.9142927 33.3712631, -111.9144748 33.3712621, -111.9152368 33.3712522, -111.9153189 33.3712511)",1,356.95,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.22,35.0,35.0,0.38,,,,,,,
3780,East Southshore Drive,537091873,2530,2272,1,"LINESTRING (-111.9195096 33.37123, -111.9198384 33.3712313, -111.9199544 33.3712318)",1,41.31,tertiary,5,56,2,2400,drive,0,0.15,4,1,0.03,35.0,35.0,0.04,,,,,,,
3781,East Southshore Drive,537091875,2530,2531,1,"LINESTRING (-111.9195096 33.37123, -111.9194045 33.3712296, -111.9186062 33.3712368, -111.9178444 33.3712368, -111.9177651 33.3712368, -111.9169583 33.371244, -111.9161171 33.3712511, -111.9153189 33.3712511)",1,389.17,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.24,35.0,35.0,0.42,,,,,,,
3782,East Southshore Drive,1366745073,2531,2529,1,"LINESTRING (-111.9153189 33.3712511, -111.9152368 33.3712522, -111.9144748 33.3712621, -111.9142927 33.3712631, -111.9141464 33.3712686, -111.9140566 33.3712821, -111.9139964 33.3712916, -111.9138732 33.3713227, -111.9137112 33.371377, -111.9135736 33.371438, -111.9133849 33.3715308, -111.9123296 33.3720693, -111.9121973 33.3721167, -111.9120554 33.372168, -111.9119272 33.3722042, -111.9118435 33.3722212, -111.9117618 33.3722369)",1,356.95,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.22,35.0,35.0,0.38,,,,,,,
3783,East Southshore Drive,537091875,2531,2530,1,"LINESTRING (-111.9153189 33.3712511, -111.9161171 33.3712511, -111.9169583 33.371244, -111.9177651 33.3712368, -111.9178444 33.3712368, -111.9186062 33.3712368, -111.9194045 33.3712296, -111.9195096 33.37123)",1,389.17,tertiary,5,56,1,1200,drive,0,0.15,4,1,0.24,35.0,35.0,0.42,,,,,,,
3784,East Cornell Drive,537091879,2532,518,1,"LINESTRING (-111.9290489 33.3720958, -111.9292004 33.3720956)",1,14.07,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.02,,,,,,,
3785,East Cornell Drive,537091877,2532,2149,1,"LINESTRING (-111.9290489 33.3720958, -111.9288015 33.3720974, -111.9286521 33.3721083)",1,36.9,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.02,25.0,25.0,0.06,,,,,,,
3786,South Mill Avenue,537091881,2533,210,1,"LINESTRING (-111.9393668 33.377296, -111.9393668 33.3772327, -111.9393668 33.3772091)",1,9.66,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.01,25.0,25.0,0.01,,,,,,,
3787,South Mill Avenue,537091882,2533,2534,1,"LINESTRING (-111.9393668 33.377296, -111.9393674 33.3773313, -111.9393717 33.3775712, -111.9393727 33.3776241)",1,36.49,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3788,South Mill Avenue,537091883,2534,1757,1,"LINESTRING (-111.9393727 33.3776241, -111.9393757 33.3778219, -111.9393802 33.3780545, -111.939382 33.3782279)",1,67.15,tertiary,5,40,3,3600,drive,0,0.15,4,1,0.04,25.0,25.0,0.1,,,,,,,
3789,South Mill Avenue,537091882,2534,2533,1,"LINESTRING (-111.9393727 33.3776241, -111.9393717 33.3775712, -111.9393674 33.3773313, -111.9393668 33.377296)",1,36.49,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.02,25.0,25.0,0.05,,,,,,,
3790,South Terrace Road,537091884,2535,2911,1,"LINESTRING (-111.9211638 33.4155134, -111.920598 33.4150006, -111.9205709 33.4149704, -111.9205489 33.4149438, -111.9205297 33.4149105, -111.9205139 33.4148773)",1,93.39,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.06,25.0,25.0,0.14,,,,,,,
3791,South Terrace Road,537091885,2536,1985,1,"LINESTRING (-111.9254783 33.4195802, -111.9260777 33.420119, -111.9261112 33.420147, -111.9261426 33.4201705, -111.9261775 33.4201966, -111.9262128 33.4202223, -111.9262529 33.420247, -111.926298 33.4202694)",1,108.26,tertiary,5,40,2,2400,drive,0,0.15,4,1,0.07,25.0,25.0,0.16,,,,,,,
3792,South McAllister Avenue,537091888,2537,2538,1,"LINESTRING (-111.9305745 33.4152628, -111.9305319 33.4153831, -111.9304791 33.4154969, -111.9304001 33.4156225, -111.9303114 33.4157244, -111.9301943 33.4158335)",1,73.59,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.05,25.0,25.0,0.11,,,,,,,
3793,South McAllister Avenue,537091888,2538,137,1,"LINESTRING (-111.9301943 33.4158335, -111.9301574 33.4158684, -111.93011 33.4159179, -111.9294542 33.4165531, -111.929412 33.4166399)",1,115.88,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.07,25.0,25.0,0.17,,,,,,,
3794,South McAllister Avenue,537091889,2539,136,1,"LINESTRING (-111.9288536 33.4184375, -111.9288543 33.4183434, -111.9288523 33.4180544)",1,42.6,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.06,,,,,,,
3795,South McAllister Avenue,537091890,2539,2540,1,"LINESTRING (-111.9288536 33.4184375, -111.9288557 33.4185321, -111.928868 33.4190487, -111.9288716 33.4192147, -111.9288758 33.4193999, -111.9288784 33.4195156, -111.9288801 33.4195869)",1,127.83,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.08,25.0,25.0,0.19,,,,,,,
3796,South McAllister Avenue,537091890,2540,2539,1,"LINESTRING (-111.9288801 33.4195869, -111.9288784 33.4195156, -111.9288758 33.4193999, -111.9288716 33.4192147, -111.928868 33.4190487, -111.9288557 33.4185321, -111.9288536 33.4184375)",1,127.83,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.08,25.0,25.0,0.19,,,,,,,
3797,South McAllister Avenue,537091891,2540,2541,1,"LINESTRING (-111.9288801 33.4195869, -111.928884 33.4196701, -111.9289036 33.4199746, -111.9289097 33.4200493)",1,51.49,tertiary,5,40,1,1200,drive,0,0.15,4,1,0.03,25.0,25.0,0.08,,,,,,,
